doc_id,gender,year,topic_1,topic_10,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
RG-50.030.0001_trs_en.txt,Male,1994,0.0228905859590185,0.0284605378268006,0.0584800085486877,0.0920411789903343,0.546704681000971,0.0683980537074311,0.0316220556649976,0.0243937838498155,0.0104241191687245,0.116584995283219
RG-50.030.0023_trs_en.txt,Female,1990,0.0560009730957676,0.0103321376039732,0.00652696779085401,0.00546227328820696,0.572948101184104,0.22323016421221,0.0235359157565873,0.0210638984076554,0.0622395960009158,0.0186599726597253
RG-50.030.0074_trs_en.txt,Male,1992,0.0246168050982172,0.0518943607047204,0.0126592251755716,0.00888421379265191,0.074328974143114,0.0414204215045696,0.0508993436029623,0.676637524602414,0.00564906000910358,0.0530100713666758
RG-50.030.0076_trs_en.txt,Female,1989,0.0483785647774372,0.0305576254991821,0.0214132145822685,0.00340492677027207,0.199703616173637,0.245917202870452,0.0287984273354525,0.0996149832022737,0.0565973953441559,0.265614043444868
RG-50.030.0097_trs_en.txt,Male,1989,0.0734682621705047,0.0591590582841151,0.131357388275482,0.0208190429009511,0.0506425775448704,0.0696724419418159,0.0403052994273688,0.465730491401636,0.00822587570225138,0.0806195623510047
RG-50.030.0128_trs_en.txt,Male,1990,0.0560869376761531,0.0418017723365775,0.00926926850125774,0.00336846156536703,0.176942297719512,0.019418479036314,0.0719457365011884,0.53190017601595,0.0151792866959286,0.0740875839517517
RG-50.030.0147_trs_en.txt,Male,1989,0.0340683099536305,0.0157120986694473,0.0385359857337016,0.0131551654951133,0.197967921581753,0.166180434916446,0.011987727325909,0.247316789754695,0.111656249588252,0.163419316981054
RG-50.030.0168_trs_en.txt,Female,1989,0.0569312605015516,0.00347519567506567,0.0171193744320175,0.00605800054476644,0.658473972382506,0.0509076065715216,0.0574586625019178,0.00420746513743342,0.011037183354285,0.134331278898935
RG-50.030.0176_trs_en.txt,Female,1994,0.0326183133281151,0.0280872989667325,0.0392710045906031,0.0056045308687234,0.548144197185291,0.0227456925629969,0.106079828720309,0.011059880435421,0.0472330642676365,0.159156189074171
RG-50.030.0181_trs_en.txt,Male,1992,0.0694709729642768,0.0497370763483633,0.00600003241215448,0.00352064236197496,0.110888480197539,0.0968942453925726,0.0290659038079524,0.587512566127601,0.00727509418935357,0.0396349861982114
RG-50.030.0233_trs_en.txt,Male,1990,0.0250816881475079,0.0112642992708247,0.0542076877564092,0.0117774520163809,0.697830322148224,0.0230741809878966,0.0455136650105281,0.0506344889234338,0.0236928541059367,0.0569233616328578
RG-50.030.0268_trs_en.txt,Male,1994,0.0321747406996133,0.0116735108726141,0.0102115709802327,0.00581840139954903,0.0624497175101013,0.0468957386804638,0.00583146724267283,0.804745195249039,0.00580024960339312,0.0143994077623206
RG-50.030.0270_trs_en.txt,Female,1994,0.0182905274500196,0.0150572354628958,0.0130180636324709,0.00371530731611754,0.803161001814208,0.0445556051062836,0.0242842048050672,0.00454501992488959,0.0199445356983898,0.0534284987896574
RG-50.030.0292_trs_en.txt,Male,1994,0.0146186093609075,0.0207333018246784,0.5708151324679,0.112656472943696,0.0768948724228067,0.0404462395341434,0.0932034856275315,0.0245667714993962,0.00248755486739255,0.0435775594515477
RG-50.030.0306_trs_en.txt,Male,1995,0.0223737350171251,0.0176753434840642,0.0256647402392229,0.00473045287283708,0.116589380874819,0.0463689794457555,0.028656936772729,0.612920631791827,0.0344661445450801,0.0905536549565397
RG-50.030.0315_trs_en.txt,Male,1991,0.0374030082085731,0.0565923304496478,0.586108308875989,0.0533100178612173,0.0511756630682857,0.0514570166383674,0.0161689835242723,0.0694958986104751,0.00526829626361068,0.0730204764995619
RG-50.030.0356_trs_en.txt,Female,1995,0.0244450021682652,0.029682721836953,0.0303633225766986,0.00218429970867638,0.166021732431711,0.139304789960236,0.0434019171503772,0.311624851874455,0.0640121692729872,0.188959193019641
RG-50.030.0388_trs_en.txt,Male,1998,0.021485107158882,0.0986448236134349,0.216477900029087,0.210432212550161,0.163260706913937,0.10512536746048,0.129872051523123,0.00699874777040204,0.00194107244713448,0.0457620105333591
RG-50.030.0413_trs_en.txt,Male,2001,0.0216880921755587,0.0901162605128675,0.12452556504584,0.202265134735897,0.109505440713702,0.134736724383776,0.0762769883534626,0.0239401119605177,0.00409393508029283,0.212851747038087
RG-50.030.0461_trs_en.txt,Female,2000,0.0374888221043724,0.0293541799067039,0.0321958116983138,0.042686958767613,0.196442093584134,0.426741853244169,0.0763022131998544,0.0427109053273576,0.00901033323776509,0.107066828929717
RG-50.030.0510_trs_en.txt,Female,2006,0.0625199413883018,0.030908162206498,0.00514734261401499,0.0122920472878456,0.0458050929313,0.203570203284801,0.124769865097206,0.0060068085715167,0.125172368090359,0.383808168528156
RG-50.030.0519_trs_en.txt,Male,2007,0.0417541507799678,0.0305483695001053,0.005915247120523,0.090026228633806,0.185621671536142,0.164858149093432,0.416273983601351,0.0032693982695184,0.00113756272096676,0.0605952387441869
RG-50.030.0527_trs_en.txt,Female,2008,0.0160049376748288,0.0273769378851687,0.182385566670162,0.404064396636436,0.0641321135517708,0.0848792587355965,0.109142642718836,0.00774943975568025,0.00405118585857592,0.100213520512946
RG-50.030.0529_trs_en.txt,Male,2009,0.0130415020177825,0.0252335565826218,0.00912774118380211,0.0446628250136913,0.391069169830375,0.0708497852101879,0.398506043013195,0.00780616798362319,0.00228282237434009,0.0374203867903807
RG-50.030.0556_trs_en.txt,Female,2008,0.0787128098083265,0.0422412542722071,0.0358489911113022,0.0520349343095299,0.201837124846034,0.261576729294837,0.068358049982262,0.00270485576480251,0.0313793663997279,0.225305884210972
RG-50.030.0601_trs_en.txt,Female,2010,0.0763463243621415,0.025673037376107,0.00282768075388923,0.00230001972438625,0.0264280263859758,0.129837243982172,0.0766235868977526,0.069607121262029,0.106185150660273,0.484171808595274
RG-50.030.0608_trs_en.txt,Male,2010,0.0236193531149074,0.0178071659511382,0.018758487023324,0.757817994627408,0.0211219832743123,0.0570927979739963,0.0129492779147143,0.00117324656077469,0.000365472260172917,0.0892942212992511
RG-50.030.0657_trs_en.txt,Male,2012,0.0261742083068132,0.0442507194789481,0.0207536033711515,0.50618388803076,0.088661360076724,0.0780802190719063,0.0350059347965316,0.00241515853476178,0.00079861642518833,0.197676291907215
RG-50.106.0079_trs_en.txt,Male,1997,0.0705399497117575,0.04671044150891,0.00557473702567171,0.00939250060028204,0.0110391294590412,0.330532438418213,0.0602228721755866,0.0120061157717179,0.00381129727325762,0.450170518055562
RG-50.106.0143_trs_en.txt,Male,2001,0.0512874111662023,0.133579962759817,0.0233112576188674,0.0739865170386119,0.0971525336564028,0.208396602676577,0.14499507993245,0.0479377080946268,0.00382059929948726,0.215532327756958
RG-50.106.0152_trs_en.txt,Female,2002,0.0695334121271354,0.108032258452424,0.00867096375686641,0.0347510230274364,0.0542178499460177,0.357642050480615,0.117006164612978,0.0223952003986526,0.10894646488797,0.118804612309905
RG-50.233.0011_trs_en.txt,Female,1992,0.0682633494217417,0.0128026599735721,0.0205246355401305,0.040153977576746,0.202094137381701,0.0984479370380351,0.0421230639124732,0.00392064565144482,0.13692169043049,0.374747903073665
RG-50.233.0042_trs_en.txt,Male,1992,0.0225902676175197,0.013107953286735,0.0331058587619622,0.332154604916233,0.320857249776819,0.0450781912986994,0.103344781295858,0.0243335280413544,0.0319542280915109,0.0734733369133084
RG-50.233.0055_trs_en.txt,Male,1992,0.0202249978310263,0.0149801729643467,0.0410049290142864,0.0273481844818064,0.588917209963924,0.066641467688724,0.0519868792210493,0.0461050360919628,0.0554632610188748,0.0873278617239991
RG-50.233.0125_trs_en.txt,Female,1992,0.0165903690899999,0.0411445248139162,0.0431637852224051,0.246117451860786,0.191339843878438,0.139592406016987,0.0561527090337141,0.0211679746538251,0.0200664920904427,0.224664443339487
RG-50.233.0135_trs_en.txt,Male,1992,0.0564982399179382,0.0189897420813623,0.0117254784801157,0.132124497641506,0.307316882437134,0.158147887477123,0.158860473038836,0.0567426461264762,0.00294679387067691,0.0966473589288312
RG-50.344.0008_trs_en.txt,Female,1995,0.00606320404694522,0.0509986886227796,0.00927754755301263,0.0120653975416002,0.194263171888946,0.379077520145553,0.0587622390450612,0.0651055368946724,0.0485597111255429,0.175826983135887
RG-50.470.0023_trs_en.txt,Female,1995,0.0859768872092721,0.0129806110007269,0.111274657672804,0.00798067079123196,0.108560314470444,0.0869804735409047,0.0687270403045864,0.0670025648174516,0.407907774362827,0.0426090058297515
RG-50.471.0010_trs_en.txt,Male,1997,0.00718276786448642,0.00520510040032805,0.846537293342746,0.00847066191203595,0.0330034134610561,0.0132907474046205,0.01853356804665,0.0201910156876794,0.00778724173161512,0.0397981901487825
RG-50.549.02.0006_trs_en.txt,Female,1997,0.0592580982448814,0.0660817524736259,0.0183901108306688,0.0303073645238026,0.0715577526274238,0.391412978819456,0.100976378457049,0.0083608118380722,0.0367185997768865,0.216936152408134
RG-50.549.02.0021_trs_en.txt,Male,1998,0.0969434812526099,0.10442168369832,0.0151949208901545,0.0674222955474399,0.0802860838627254,0.313749805645747,0.12089541758845,0.0721832337651523,0.0305237363139443,0.0983793414354567
RG-50.549.02.0036_trs_en.txt,Male,1999,0.0340537392192108,0.124904133243138,0.00684404725016659,0.0409915496430405,0.0105293279962114,0.0659136846684868,0.657922193341907,0.00467268740276059,0.000944144145139592,0.0532244930899388
RG-50.549.02.0037_trs_en.txt,Male,1999,0.0363425699523906,0.185664087947293,0.0584182145291198,0.0513625070258231,0.0322890746310939,0.162781950179214,0.265761230782022,0.0330972943264866,0.00295637617500948,0.171326694451547
RG-50.549.02.0052_trs_en.txt,Male,1999,0.0214150138015152,0.571743941141016,0.0252228117637403,0.0905754920663711,0.0871982392742055,0.0343031056596586,0.119373168709728,0.00777048206045765,0.00158354403157466,0.040814201491733
RG-50.549.02.0059_trs_en.txt,Female,1999,0.0353319944129938,0.517233798572906,0.0217192949162949,0.0107894892261498,0.0509563758858754,0.215641525695042,0.041361138440978,0.00347953609644704,0.00518684415424166,0.0983000025990719
RG-50.549.05.0005_trs_en.txt,Female,1999,0.0227217473054994,0.0521434695100802,0.00722580185354321,0.00895914293868844,0.102744182028977,0.412666268882065,0.101604014850625,0.00651336757105748,0.00979725354413452,0.27562475151533
RG-50.999.0419_trs_en.txt,Male,2013,0.145802193970371,0.0122937436502613,0.0107071365330601,0.00841519570373793,0.0237195403925306,0.0451263034006599,0.0172101593109598,0.625306886816952,0.0294028396815289,0.0820160005399382
RG-50.999.0454_trs_en.txt,Female,2014,0.0724679266750188,0.0132655763590855,0.0187019226356038,0.0010723416983855,0.203892412728138,0.0633117690279268,0.00413127182941289,0.00988953724064523,0.583047726201026,0.0302195156047569
RG-50.999.0460_trs_en.txt,Female,2014,0.0608042022002272,0.0324267852089926,0.0159705537943302,0.00130590670197868,0.139630312585529,0.0971204544996029,0.0091645601427088,0.0125113600340274,0.591360034243903,0.0397058305886999
RG-50.999.0464_trs_en.txt,Female,2014,0.103084241887718,0.0118293422103998,0.00150558760456484,0.000872092306010007,0.0134832663731702,0.100139207166911,0.00764132284970998,0.00308910482286654,0.621896135306135,0.136459699472515
RG-50.999.0482_trs_en.txt,Male,2014,0.130431820025247,0.017250939031342,0.0135374232257971,0.00445876223705543,0.0892236885069322,0.0554118983433505,0.0600647339438255,0.101292878041313,0.436440013230238,0.0918878434148992
RG-50.999.0490_trs_en.txt,Male,2014,0.106506313650682,0.0307764378367625,0.0525649054835008,0.0107397838060478,0.0506369135747138,0.0278759031999538,0.0052225494605157,0.0432577239835336,0.632211987218225,0.0402074817860644
RG-50.999.0508_trs_en.txt,Male,2015,0.0624000690909113,0.0144070076060608,0.0541288983547514,0.00211227859721982,0.0905450709500061,0.0675356209021562,0.0214660902804448,0.0148687112665323,0.635883090910053,0.0366531620418639
RG-50.999.0532_trs_en.txt,Female,2015,0.0543127660949045,0.0368114294450668,0.0203136038912481,0.0158323585045938,0.12241074986814,0.0645386513661641,0.0132932697467268,0.00994476789403899,0.604230507380988,0.0583118958081294
RG-50.999.0585_trs_en.txt,Female,2017,0.107083919396154,0.00810196474800857,0.0384828485438607,0.00111047331348345,0.218588814609315,0.0375660232585026,0.0431156670203233,0.00436101826344432,0.504073023845431,0.0375162470014771
RG-50.999.0610_trs_en.txt,Male,2017,0.0695298775000769,0.0102342418062203,0.0330585521756209,0.0360650871056041,0.085245012994574,0.0659166929752978,0.00891670006075478,0.04587498623921,0.559908574057908,0.0852502750847331
RG-50.999.0616_trs_en.txt,Female,2017,0.0676118735895203,0.0217739960089551,0.00993092426919025,0.00547375815535728,0.32132947837321,0.0851270065123433,0.0134616980473181,0.00309079403763722,0.435988802674632,0.0362116683318372
